Chemical_ID;Chemical;Entity1_type;Variant_ID;Variant;Entity2_type;LADME
PA449014;CISPLATIN;CHEMICAL;PA166153742;rs3219484;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166153766;rs4492666;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166153850;rs12118636;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166153953;rs717620;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166153994;rs2070676;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154007;rs2273697;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154011;rs2299939;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154030;rs3740556;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154073;rs6413432;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154249;rs1695;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154264;rs9344;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154271;rs232043;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154298;rs720106;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154320;rs1138272;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154365;rs2284449;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154490;rs11226;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154751;rs16950650;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154772;rs1130214;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154789;rs2236225;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154795;rs2494752;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154797;rs2498804;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154969;rs4673;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166154979;rs9597;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155076;rs7186128;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155175;rs1050565;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155176;rs1051640;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155177;rs1052536;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155219;rs4148416;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155331;rs45445694;VARIANT;
PA449014;CISPLATIN;CHEMICAL;PA166155342;rs11615;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155343;rs13181;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155349;rs238406;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155370;rs1799782;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155371;rs1799793;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155407;rs3212986;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155651;rs1872328;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155666;rs2075252;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155671;rs2228171;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155679;rs2291767;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155696;rs3087403;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155774;rs9679162;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155818;rs12613732;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155966;rs17309872;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166155973;rs12659;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156108;rs4646316;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156133;rs9332377;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156345;rs2228001;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156362;rs2699887;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156444;rs11710163;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156476;rs698;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156739;rs726501;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156882;rs16886403;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156888;rs17661089;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156906;rs25648;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156913;rs316019;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156918;rs451774;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156920;rs462779;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156978;rs1142345;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166156992;rs1800460;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157022;rs2207396;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157094;rs3957357;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157177;rs12201199;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157193;rs17574269;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157288;rs1128503;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157367;rs2740574;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157385;rs4148737;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157570;rs1801280;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157789;rs7851395;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166157825;rs10981694;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166159214;rs1799735;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166159488;rs244898;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166159497;rs7937567;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166159499;rs10964552;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166163715;rs4788863;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166171088;rs3219489;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166186212;rs28362731;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166186213;rs1049305;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166201322;rs6025211;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166211543;rs36120609;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166238764;rs1760944;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166253284;rs2336219;VARIANT;PD
PA449014;CISPLATIN;CHEMICAL;PA166253286;rs3212980;VARIANT;PD
PA10364;MEMANTINE;CHEMICAL;PA166156323;rs1523130;VARIANT;
PA133822447;CATECHOLAMINES;CHEMICAL;PA166153977;rs1801253;VARIANT;PD
PA133822447;CATECHOLAMINES;CHEMICAL;PA166157132;rs8187725;VARIANT;
PA164754814;PREGABALIN;CHEMICAL;PA166155063;rs4240803;VARIANT;PD
PA164754913;NETILMICIN;CHEMICAL;PA166158908;rs267606618;VARIANT;
PA164754913;NETILMICIN;CHEMICAL;PA166158909;rs267606619;VARIANT;
PA164754913;NETILMICIN;CHEMICAL;PA166159181;rs267606617;VARIANT;
PA164713347;THIAZIDES, PLAIN;CHEMICAL;PA166154486;rs5443;VARIANT;PD
PA164713347;THIAZIDES, PLAIN;CHEMICAL;PA166155114;rs13306673;VARIANT;PD
PA164713347;THIAZIDES, PLAIN;CHEMICAL;PA166155146;rs4341;VARIANT;PD
PA164713347;THIAZIDES, PLAIN;CHEMICAL;PA166155924;rs2273359;VARIANT;PD
PA164713347;THIAZIDES, PLAIN;CHEMICAL;PA166156276;rs5186;VARIANT;PD
PA164713347;THIAZIDES, PLAIN;CHEMICAL;PA166169840;rs34550074;VARIANT;PD
PA449621;FEXOFENADINE;CHEMICAL;PA166154367;rs2306168;VARIANT;
PA449621;FEXOFENADINE;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA131053734;KETANSERIN;CHEMICAL;PA166184004;rs130060;VARIANT;
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166154531;rs2228570;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166154623;rs10877012;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166154644;rs12819210;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166154934;rs11854484;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155344;rs14158;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155416;rs4803217;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155417;rs4803219;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155429;rs7248668;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155435;rs8099917;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155437;rs8103142;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155438;rs8105790;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155440;rs8113007;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155456;rs10853728;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155462;rs11881222;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155468;rs12979860;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155469;rs12980275;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155479;rs28416813;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155915;rs1127354;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166155964;rs7270101;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166156687;rs56061981;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166156899;rs3077;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166156947;rs760370;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166157089;rs3828913;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166157304;rs1800795;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166157627;rs9657182;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166160628;rs117648444;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166160738;rs4273729;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166163255;rs10741657;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166165309;rs11506105;VARIANT;PD
PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PA166190881;rs11322783;VARIANT;PD
PA451668;THIOTEPA;CHEMICAL;PA166154320;rs1138272;VARIANT;
PA451668;THIOTEPA;CHEMICAL;PA166157783;rs6151031;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166154018;rs2784917;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166154249;rs1695;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166154297;rs716274;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166154544;rs2291075;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166154595;rs6539870;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166155175;rs1050565;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166155331;rs45445694;VARIANT;
PA449552;ETOPOSIDE;CHEMICAL;PA166155342;rs11615;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166155343;rs13181;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166155349;rs238406;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166155371;rs1799793;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166155407;rs3212986;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166155909;rs446112;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA449552;ETOPOSIDE;CHEMICAL;PA166157367;rs2740574;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166153667;rs2072671;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166153961;rs1058930;VARIANT;
PA450761;PACLITAXEL;CHEMICAL;PA166153964;rs1113129;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166153965;rs1127687;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166153985;rs1934951;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166153999;rs2227310;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166154054;rs4353229;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166154092;rs7921977;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166154110;rs10509681;VARIANT;
PA450761;PACLITAXEL;CHEMICAL;PA166154140;rs11572080;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166154141;rs11572103;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166154152;rs12415607;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166154189;rs66501115;VARIANT;
PA450761;PACLITAXEL;CHEMICAL;PA166154583;rs4149117;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166154602;rs7311358;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166154614;rs10771973;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166154823;rs11623866;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166155169;rs879207;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166155289;rs2849380;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166155407;rs3212986;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166155621;rs1056836;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166155966;rs17309872;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166156013;rs9981861;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166156044;rs139887;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166156444;rs11710163;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166156616;rs7349683;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166156739;rs726501;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166156882;rs16886403;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166156888;rs17661089;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166156900;rs4880;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166156925;rs544093;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166156945;rs747199;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166157288;rs1128503;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166157307;rs1801368;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166157316;rs2032582;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166157334;rs2229109;VARIANT;
PA450761;PACLITAXEL;CHEMICAL;PA166157435;rs9282564;VARIANT;
PA450761;PACLITAXEL;CHEMICAL;PA166157460;rs12721627;VARIANT;PD
PA450761;PACLITAXEL;CHEMICAL;PA166157504;rs72552784;VARIANT;
PA450761;PACLITAXEL;CHEMICAL;PA166180936;rs11280056;VARIANT;
PA165958360;RIVAROXABAN;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA165958360;RIVAROXABAN;CHEMICAL;PA166157316;rs2032582;VARIANT;
PA450970;PIOGLITAZONE;CHEMICAL;PA166156331;rs1801282;VARIANT;PD
PA450970;PIOGLITAZONE;CHEMICAL;PA166156347;rs2241766;VARIANT;PD
PA450970;PIOGLITAZONE;CHEMICAL;PA166184298;rs17584499;VARIANT;PD
PA166048654;USTEKINUMAB;CHEMICAL;PA166155628;rs1143623;VARIANT;PD
PA166048654;USTEKINUMAB;CHEMICAL;PA166155629;rs1143627;VARIANT;PD
PA166048654;USTEKINUMAB;CHEMICAL;PA166156931;rs610604;VARIANT;PD
PA166048654;USTEKINUMAB;CHEMICAL;PA166160547;rs3213094;VARIANT;PD
PA166048654;USTEKINUMAB;CHEMICAL;PA166163371;rs5744174;VARIANT;PD
PA166048654;USTEKINUMAB;CHEMICAL;PA166175800;rs8177374;VARIANT;PD
PA164743028;DIHYDROERGOTAMINE;CHEMICAL;PA166184004;rs130060;VARIANT;
PA450403;METHAMPHETAMINE;CHEMICAL;PA166153569;rs324420;VARIANT;
PA450403;METHAMPHETAMINE;CHEMICAL;PA166154259;rs6265;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166154684;rs778293;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166155174;rs1045280;VARIANT;
PA450403;METHAMPHETAMINE;CHEMICAL;PA166155198;rs2036657;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166155223;rs4790694;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166156054;rs713729;VARIANT;
PA450403;METHAMPHETAMINE;CHEMICAL;PA166156086;rs2076369;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166156277;rs6280;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166156743;rs878567;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166157015;rs2075572;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166157026;rs2234693;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166157043;rs2619538;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166157074;rs3213207;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166157720;rs1126442;VARIANT;PD
PA450403;METHAMPHETAMINE;CHEMICAL;PA166200161;rs2133896;VARIANT;PD
PA451850;VANCOMYCIN;CHEMICAL;PA166157049;rs2789047;VARIANT;
PA164744571;INSULIN RECOMBINANT;CHEMICAL;PA166157645;rs13266634;VARIANT;PD
PA451663;THIOGUANINE;CHEMICAL;PA166153658;rs1891059;VARIANT;PD
PA451663;THIOGUANINE;CHEMICAL;PA166153867;rs17021408;VARIANT;PD
PA451663;THIOGUANINE;CHEMICAL;PA166153915;rs80223967;VARIANT;PD
PA451663;THIOGUANINE;CHEMICAL;PA166154043;rs3824662;VARIANT;PD
PA451663;THIOGUANINE;CHEMICAL;PA166154759;rs116855232;VARIANT;
PA451663;THIOGUANINE;CHEMICAL;PA166155968;rs79085477;VARIANT;PD
PA451663;THIOGUANINE;CHEMICAL;PA166155970;rs117532069;VARIANT;PD
PA451663;THIOGUANINE;CHEMICAL;PA166157691;rs141059755;VARIANT;PD
PA451663;THIOGUANINE;CHEMICAL;PA166165231;rs746071566;VARIANT;PD
PA451663;THIOGUANINE;CHEMICAL;PA166184136;rs11969064;VARIANT;PD
PA451663;THIOGUANINE;CHEMICAL;PA166285621;rs12283870;VARIANT;
PA164744372;AMIKACIN;CHEMICAL;PA166158908;rs267606618;VARIANT;
PA164744372;AMIKACIN;CHEMICAL;PA166158909;rs267606619;VARIANT;
PA164744372;AMIKACIN;CHEMICAL;PA166159181;rs267606617;VARIANT;PD
PA165949771;GLUCARPIDASE;CHEMICAL;PA166154043;rs3824662;VARIANT;PD
PA165949771;GLUCARPIDASE;CHEMICAL;PA166154117;rs10821936;VARIANT;PD
PA165949771;GLUCARPIDASE;CHEMICAL;PA166154579;rs4149056;VARIANT;PD
PA165949771;GLUCARPIDASE;CHEMICAL;PA166154718;rs7317112;VARIANT;PD
PA165949771;GLUCARPIDASE;CHEMICAL;PA166157144;rs9345389;VARIANT;PD
PA165949771;GLUCARPIDASE;CHEMICAL;PA166266702;rs10908521;VARIANT;PD
PA165949771;GLUCARPIDASE;CHEMICAL;PA166266704;rs1353327;VARIANT;PD
PA162373091;PANITUMUMAB;CHEMICAL;PA166154658;rs61764370;VARIANT;PD
PA162373091;PANITUMUMAB;CHEMICAL;PA166156509;rs1353295;VARIANT;PD
PA162373091;PANITUMUMAB;CHEMICAL;PA166156635;rs9996584;VARIANT;PD
PA162373091;PANITUMUMAB;CHEMICAL;PA166156656;rs11942466;VARIANT;PD
PA162373091;PANITUMUMAB;CHEMICAL;PA166156663;rs13104811;VARIANT;PD
PA162373091;PANITUMUMAB;CHEMICAL;PA166157262;rs712829;VARIANT;PD
PA449466;EPHEDRINE;CHEMICAL;PA166156748;rs1042713;VARIANT;PD
PA10888;CLOBAZAM;CHEMICAL;PA166155680;rs2298771;VARIANT;PD
PA166175754;TEZACAFTOR;CHEMICAL;PA166157516;rs75527207;VARIANT;PD
PA166175754;TEZACAFTOR;CHEMICAL;PA166157525;rs113993960;VARIANT;
PA166175754;TEZACAFTOR;CHEMICAL;PA166178058;rs397508139;VARIANT;
PA166175754;TEZACAFTOR;CHEMICAL;PA166351561;rs758900656;VARIANT;
PA166175754;TEZACAFTOR;CHEMICAL;PA166397581;rs397508609;VARIANT;
PA166175754;TEZACAFTOR;CHEMICAL;PA166415961;rs397508293;VARIANT;
PA166175754;TEZACAFTOR;CHEMICAL;PA166415982;rs1792306355;VARIANT;
PA131890620;CANNABINOIDS;CHEMICAL;PA166153569;rs324420;VARIANT;PD
PA131890620;CANNABINOIDS;CHEMICAL;PA166156991;rs1799971;VARIANT;PD
PA131890620;CANNABINOIDS;CHEMICAL;PA166184842;rs9829896;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166153612;rs1051740;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166153680;rs2234922;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166154007;rs2273697;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166154028;rs3740066;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166154047;rs4148386;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166154850;rs762551;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166154899;rs2606345;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166155680;rs2298771;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166155682;rs2304016;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166155715;rs3812718;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166155842;rs17183814;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166155919;rs2071197;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166156357;rs2461817;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166156383;rs3814055;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166156402;rs4688040;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166156423;rs7643645;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166156677;rs28365063;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166156794;rs2279020;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166156796;rs2290732;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166156946;rs750332;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166156972;rs1043620;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166156997;rs1800629;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166157023;rs2227956;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166157243;rs15524;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166157267;rs776746;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166157288;rs1128503;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166157316;rs2032582;VARIANT;PD
PA448785;CARBAMAZEPINE;CHEMICAL;PA166157345;rs2242480;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166157367;rs2740574;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166157386;rs4148739;VARIANT;
PA448785;CARBAMAZEPINE;CHEMICAL;PA166157387;rs4148740;VARIANT;
PA450877;PERINDOPRIL;CHEMICAL;PA166154826;rs12050217;VARIANT;PD
PA450877;PERINDOPRIL;CHEMICAL;PA166155187;rs1799752;VARIANT;PD
PA450877;PERINDOPRIL;CHEMICAL;PA166156275;rs5182;VARIANT;PD
PA450877;PERINDOPRIL;CHEMICAL;PA166156276;rs5186;VARIANT;PD
PA450877;PERINDOPRIL;CHEMICAL;PA166156283;rs275651;VARIANT;PD
PA166131290;2-OXO-CLOPIDOGREL;CHEMICAL;PA166200921;rs778068631;VARIANT;
PA450842;PENICILLIN G;CHEMICAL;PA166257881;rs115200108;VARIANT;PD
PA166177606;S-EDDP;CHEMICAL;PA166156619;rs7439366;VARIANT;
PA10075;ESOMEPRAZOLE;CHEMICAL;PA166224541;rs1059513;VARIANT;PD
PA449301;DIDANOSINE;CHEMICAL;PA166154132;rs11191561;VARIANT;PD
PA449301;DIDANOSINE;CHEMICAL;PA166154142;rs11598702;VARIANT;PD
PA449301;DIDANOSINE;CHEMICAL;PA166155636;rs1429376;VARIANT;PD
PA449301;DIDANOSINE;CHEMICAL;PA166155638;rs1594160;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166153574;rs529520;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166153578;rs581111;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166155174;rs1045280;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166156024;rs4680;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166156057;rs740603;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166156991;rs1799971;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166157367;rs2740574;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166175994;rs678849;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166175997;rs2234918;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166218621;rs4732636;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166218661;rs351776;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166259901;rs62368105;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166259902;rs6973474;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166259903;rs756770;VARIANT;PD
PA448685;BUPRENORPHINE;CHEMICAL;PA166259904;rs7205113;VARIANT;PD
